;waerme_ges_W_1;waerme_ges_W_2;waerme_ges_W_3;waerme_ges_W_4;waerme_ges_W_5;waerme_ges_W_6;waerme_ges_W_7;waerme_ges_W_8;waerme_ges_W_9;strombedarf_hast_ges_W_1;strombedarf_hast_ges_W_2;strombedarf_hast_ges_W_3;strombedarf_hast_ges_W_4;strombedarf_hast_ges_W_5;strombedarf_hast_ges_W_6;strombedarf_hast_ges_W_7;strombedarf_hast_ges_W_8;strombedarf_hast_ges_W_9
2021-11-03T17:00:00;13593.881526182866;9497.240739678651;126236.25905641269;65452.022163102665;9497.240739678651;18144.48002532116;163630.05540775668;18994.481479357302;94677.19429230953;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-03T18:00:00;11383.555617652575;10125.958397011065;105710.60761161307;54809.71223314204;10125.958397011065;19345.645215056124;137024.28058285508;20251.91679402213;79282.95570870981;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-03T19:00:00;10912.069715662323;10703.417544701084;101332.26899284183;52539.594927263046;10703.417544701084;20448.881013526054;131348.98731815763;21406.835089402168;75999.20174463134;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-03T20:00:00;13429.804432290259;10737.456398760485;124712.59721708033;64662.02134065681;10737.456398760485;20513.912249912984;161655.053351642;21474.91279752097;93534.44791281025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-03T21:00:00;13476.010050685296;9799.986312254006;125141.67440171985;64884.49283663292;9799.986312254006;18722.87549248017;162211.23209158232;19599.972624508013;93856.25580128991;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-03T22:00:00;10257.647283699858;8143.695719434353;95255.13498998733;49388.67210670302;8143.695719434353;15558.532037229348;123471.68026675755;16287.391438868706;71441.35124249049;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-03T23:00:00;14256.790704381154;5993.641514200134;132392.20315440508;68643.8070951685;5993.641514200134;11450.853117683497;171609.5177379213;11987.283028400268;99294.15236580379;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-04T00:00:00;20424.12212408715;4403.049779259286;192543.36685306733;98338.36578264182;4403.049779259286;8469.539899085663;245845.9144566046;8806.099558518572;144407.5251398005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-04T01:00:00;21744.359853346254;4675.260156164119;204989.58196545168;104695.065960556;4675.260156164119;8993.15347688366;261737.66490139012;9350.520312328237;153742.18647408875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-04T02:00:00;23106.382884474162;4738.337871088274;217829.71769082054;111252.95462894965;4738.337871088274;9114.487381807885;278132.3865723742;9476.675742176549;163372.2882681154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-04T03:00:00;20215.195614743112;5086.391690937627;190573.76378814457;97332.42333024462;5086.391690937627;9783.990535764773;243331.05832561158;10172.783381875253;142930.32284110843;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-04T04:00:00;18462.88008318103;6350.574227542556;174054.24191170718;88895.34854864939;6350.574227542556;12215.72421362112;222238.3713716235;12701.148455085113;130540.68143378038;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-04T05:00:00;18988.30802795688;9490.192395374577;179007.58408774703;91425.18680127386;9490.192395374577;18254.974886099524;228562.9670031846;18980.384790749154;134255.6880658103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-04T06:00:00;19151.003990552443;9460.530850856674;180541.36009149541;92208.53773228952;9460.530850856674;18197.919061760163;230521.34433072386;18921.061701713348;135406.02006862155;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-04T07:00:00;21292.722973572763;9837.119827457433;200731.88682936327;102520.51802090589;9837.119827457433;18922.311363182773;256301.29505226473;19674.239654914865;150548.91512202244;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-04T08:00:00;35008.97057425255;9422.609129384417;330038.4233639527;168561.7101723271;9422.609129384417;18124.974273680724;421404.27543081774;18845.218258768833;247528.8175229646;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-04T09:00:00;28005.0427418598;8676.940427959586;264010.6235960311;134839.09468302864;8676.940427959586;16690.63418332648;337097.7367075717;17353.88085591917;198007.9676970233;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-04T10:00:00;25184.979390203313;8294.719512526319;237425.1728643926;121261.01187875666;8294.719512526319;15955.40849753564;303152.5296968917;16589.439025052638;178068.87964829447;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-04T11:00:00;21568.3281561117;7944.788379732793;203330.08661713373;103847.50593683413;7944.788379732793;15282.294215456006;259618.76484208534;15889.576759465586;152497.56496285033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-04T12:00:00;21837.70999581911;7799.108895265104;205869.61737743844;105144.52960949944;7799.108895265104;15002.070673131011;262861.32402374863;15598.217790530209;154402.2130330788;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-04T13:00:00;22836.11199579082;7734.904792574447;215281.8056408779;109951.65035010394;7734.904792574447;14878.57009133314;274879.12587525987;15469.809585148894;161461.35423065844;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-04T14:00:00;21328.28493261005;7712.001574655558;201067.1384148821;102691.74226812246;7712.001574655558;14834.514328235655;256729.35567030613;15424.003149311116;150800.35381116156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-04T15:00:00;19187.45499856566;8019.880897499645;180884.99296665215;92384.04258568652;8019.880897499645;15426.7393403658;230960.10646421625;16039.76179499929;135663.74472498914;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-04T16:00:00;15515.682727966261;8467.432303390075;146270.2667618392;74705.1390605783;8467.432303390075;16287.632284828163;186762.84765144577;16934.86460678015;109702.70007137937;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-04T17:00:00;13538.437805493364;8946.522566742582;127630.2786069956;65185.070915338416;8946.522566742582;17209.192181752634;162962.67728834608;17893.045133485164;95722.7089552467;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-04T18:00:00;11016.20586077412;9417.728115729571;103852.55990407687;53040.99118150502;9417.728115729571;18115.585340561585;132602.47795376257;18835.456231459142;77889.41992805763;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-04T19:00:00;10953.083383482945;9754.518057913894;103257.48833978102;52737.06814269564;9754.518057913894;18763.421725781995;131842.67035673914;19509.03611582779;77443.11625483575;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-04T20:00:00;14482.60781793321;9718.849111974638;136531.20820251896;69731.07467893769;9718.849111974638;18694.810291449845;174327.68669734424;19437.698223949275;102398.4061518892;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-04T21:00:00;14084.313876715647;8866.173572732052;132776.39044470867;67813.36311011236;8866.173572732052;17054.635898099157;169533.40777528094;17732.347145464104;99582.29283353152;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-04T22:00:00;12098.178464483433;7451.430538004587;114052.58939348542;58250.48890306838;7451.430538004587;14333.289744798676;145626.22225767098;14902.861076009174;85539.44204511406;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-04T23:00:00;13952.734628277705;5516.2963551528455;131535.95957828927;67179.83339541114;5516.2963551528455;10610.93887587333;167949.58348852795;11032.592710305691;98651.96968371695;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-05T00:00:00;14966.457030489048;3490.326749285797;147442.0347028755;72060.719035688;3490.326749285797;6847.747479368305;180151.79758922005;6980.653498571594;110581.52602715662;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-05T01:00:00;13437.864365797333;3892.983535180676;132383.10577568156;64700.8284279131;3892.983535180676;7637.728529488158;161752.07106978275;7785.967070361352;99287.32933176118;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-05T02:00:00;12234.297310862874;3589.642410424565;120526.166279622;58905.87594119162;3589.642410424565;7042.597021281239;147264.6898529791;7179.28482084913;90394.62470971649;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-05T03:00:00;13969.156227900541;3976.434074731782;137617.12696118967;67258.90035655815;3976.434074731782;7801.451946494872;168147.25089139547;7952.868149463564;103212.84522089225;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-05T04:00:00;13848.313372990795;5535.975526799026;136426.64371115257;66677.06438847417;5535.975526799026;10861.150024776254;166692.66097118548;11071.951053598052;102319.9827833644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-05T05:00:00;14758.10728064465;8205.440885139154;145389.47737522522;71057.55357347424;8205.440885139154;16098.431801496758;177643.8839336856;16410.88177027831;109042.10803141893;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-05T06:00:00;17101.34746722794;8427.552587366432;168473.9054535316;82339.8211385049;8427.552587366432;16534.197550183835;205849.55284626232;16855.105174732864;126355.4290901487;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-05T07:00:00;16586.029085946142;8129.92290638188;163397.24699647666;79858.6585619629;8129.92290638188;15950.271446943156;199646.6464049073;16259.84581276376;122547.93524735751;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-05T08:00:00;24398.45020594481;7874.494448820511;240361.30492560178;117474.01951010463;7874.494448820511;15449.14083595302;293685.0487752616;15748.988897641022;180270.97869420136;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-05T09:00:00;20466.890426381073;7406.47336198446;201629.54815284177;98544.2872381311;7406.47336198446;14530.92015121954;246360.7180953278;14812.94672396892;151222.16111463134;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-05T10:00:00;26972.958614855386;7527.048286050696;265724.07163759996;129869.8007381926;7527.048286050696;14767.478700506806;324674.5018454816;15054.096572101393;199293.05372819994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-05T11:00:00;21155.833599199872;7031.421887652112;208416.6710496052;101861.4210331846;7031.421887652112;13795.098558436508;254653.55258296154;14062.843775304224;156312.50328720396;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-05T12:00:00;15281.759651920232;6832.790565374576;150548.2381253862;73578.84276850482;6832.790565374576;13405.39947461064;183947.10692126208;13665.581130749151;112911.17859403965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-05T13:00:00;14408.079700906068;6558.006659476258;141941.18106477286;69372.23559695514;6558.006659476258;12866.29499123492;173430.58899238784;13116.013318952517;106455.88579857963;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-05T14:00:00;12841.289582076213;6120.763908520273;126505.94996084305;61828.431321107695;6120.763908520273;12008.458988819508;154571.07830276925;12241.527817040545;94879.46247063226;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-05T15:00:00;10343.870580608062;6036.361461673908;101902.6294600755;49803.82131403883;6036.361461673908;11842.86800431842;124509.55328509709;12072.722923347816;76426.97209505664;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-05T16:00:00;13076.030300234232;7211.6496688879615;128818.49788332895;62958.6644085352;7211.6496688879615;14148.691337371163;157396.66102133802;14423.299337775923;96613.87341249672;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-05T17:00:00;10817.51901192099;7575.912860540697;106568.77645160037;52084.350798138104;7575.912860540697;14863.347165217967;130210.87699534524;15151.825721081394;79926.58233870029;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-05T18:00:00;8743.050002636965;7918.916789265965;86132.14732596285;42096.16667936316;7918.916789265965;15536.29398569043;105240.41669840792;15837.83357853193;64599.11049447213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-05T19:00:00;8632.624635219436;8208.613909456686;85044.29194230823;41564.48898438986;8208.613909456686;16104.657026478002;103911.22246097469;16417.227818913372;63783.21895673116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-05T20:00:00;11313.39141655065;8213.373445932986;111453.86289140797;54471.88459820685;8213.373445932986;16113.994863949869;136179.7114955171;16426.746891865972;83590.39716855598;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-05T21:00:00;10904.331407689486;7517.5292130981;107424.00867145466;52502.33640739384;7517.5292130981;14748.80302556308;131255.8410184846;15035.0584261962;80568.006503591;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-05T22:00:00;9667.42839277993;6279.415124396902;95238.66000297107;46546.87744671819;6279.415124396902;12319.720237881704;116367.19361679547;12558.830248793804;71428.9950022283;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-05T23:00:00;10979.337317633472;4644.355693572383;108162.92930940875;52863.475973790795;4644.355693572383;9111.861805046716;132158.68993447704;9288.711387144765;81122.19698205657;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T00:00:00;11331.165155991983;3932.0129278554955;108424.50392102789;54557.46186218361;3932.0129278554955;7614.352842159189;136393.65465545908;7864.025855710991;81318.37794077094;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T01:00:00;9149.432118750221;4343.601331454758;87548.15810887948;44052.82131250106;4343.601331454758;8411.39481232765;110132.05328125268;8687.202662909516;65661.11858165963;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T02:00:00;7961.2249208165495;3966.665559773646;76178.56158303353;38331.82369282041;3966.665559773646;7681.4577503005185;95829.55923205108;7933.331119547292;57133.92118727515;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T03:00:00;14024.158660870538;4391.690698198314;134192.94704310203;67523.72688567296;4391.690698198314;8504.519990972762;168809.3172141824;8783.381396396628;100644.71028232654;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T04:00:00;13186.851297784808;6198.931532215348;126181.00526816577;63492.24698933425;6198.931532215348;12004.246373731357;158730.61747333567;12397.863064430696;94635.75395112434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T05:00:00;12340.076148261356;9183.654654879758;118078.46909860123;59415.18145459172;9183.654654879758;17784.17014537396;148537.95363647936;18367.309309759516;88558.85182395093;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T06:00:00;28738.282258389816;9483.50600045723;274987.96059473814;138369.50717002503;9483.50600045723;18364.833023984662;345923.7679250626;18967.01200091446;206240.9704460536;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T07:00:00;26231.685799003837;9144.051646973303;251003.09461690768;126300.70940261106;9144.051646973303;17707.47882178387;315751.7735065277;18288.103293946606;188252.3209626808;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T08:00:00;25015.666978409372;8819.802019739176;239367.3770568413;120445.80397011916;8819.802019739176;17079.56860988999;301114.5099252979;17639.604039478352;179525.53279263095;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T09:00:00;19627.313022042825;8197.115440067095;187807.84221403592;94501.87751353951;8197.115440067095;15873.734495227904;236254.6937838488;16394.23088013419;140855.88166052697;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T10:00:00;15537.229280948432;7909.286436175515;148671.06373462998;74808.88172308503;7909.286436175515;15316.352911278484;187022.20430771256;15818.57287235103;111503.29780097249;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T11:00:00;18877.582683505985;7660.353243620634;180633.898589411;90892.06477243624;7660.353243620634;14834.2931629979;227230.16193109064;15320.706487241268;135475.4239420583;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T12:00:00;15396.395957687366;7525.985895366579;147323.4721145347;74130.79535182804;7525.985895366579;14574.090457960085;185326.98837957013;15051.971790733158;110492.60408590104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T13:00:00;4840.405816283586;7388.436162548614;46316.384253695134;23305.657633958013;7388.436162548614;14307.725057276642;58264.144084895044;14776.872325097229;34737.288190271356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T14:00:00;3769.36247551668;7344.236376938725;36067.89336137383;18148.782289524752;7344.236376938725;14222.132062198409;45371.95572381189;14688.47275387745;27050.92002103038;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T15:00:00;5720.909954991405;7547.5553907442045;54741.6629541228;27545.122005514182;7547.5553907442045;14615.859839558263;68862.80501378547;15095.110781488409;41056.24721559209;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T16:00:00;6997.285914126334;7947.121452657575;66954.91977994436;33690.6358828305;7947.121452657575;15389.620515065442;84226.58970707624;15894.24290531515;50216.189834958284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T17:00:00;6012.044387951252;8408.567214424791;57527.44058894162;28946.88038643195;8408.567214424791;16283.211383682146;72367.2009660799;16817.134428849582;43145.58044170623;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T18:00:00;8304.432179183845;8891.58247156963;79462.60838830775;39984.303084959254;8891.58247156963;17218.571633897027;99960.75771239815;17783.16494313926;59596.956291230825;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T19:00:00;4904.313374738185;9318.72919970357;46927.89641743585;23613.36069318386;9318.72919970357;18045.742338333024;59033.40173295965;18637.45839940714;35195.92231307689;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T20:00:00;8526.925160470231;9368.232959586645;81591.57666207173;41055.56558744926;9368.232959586645;18141.606492820643;102638.91396862316;18736.46591917329;61193.68249655381;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T21:00:00;7939.9224013316825;8561.321673492559;75974.72419511995;38229.25600641181;8561.321673492559;16579.020774672506;95573.14001602956;17122.643346985118;56981.04314633999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T22:00:00;12580.321229118466;7151.171713394743;120377.30186229323;60571.9170290889;7151.171713394743;13848.261859696713;151429.7925727223;14302.343426789486;90282.9763967199;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T23:00:00;11898.640605602732;5268.968042983341;113854.50544905888;57289.75106401313;5268.968042983341;10203.369757285438;143224.3776600329;10537.936085966681;85390.87908679417;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T00:00:00;36820.85537268912;4066.7674022109495;346645.62573107297;177285.59994257722;4066.7674022109495;7817.859097191238;443213.99985644314;8133.534804421899;259984.21929830482;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T01:00:00;48815.89209998617;4611.2686644196965;459571.49260501855;235039.4804814149;4611.2686644196965;8864.595663407563;587598.7012035372;9222.537328839393;344678.6194537639;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T02:00:00;11994.261453465138;4789.496539428383;112918.56814935425;57750.14773890623;4789.496539428383;9207.216786329962;144375.3693472656;9578.993078856765;84688.9261120157;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T03:00:00;15421.747064335113;5134.624246542665;145186.22956673487;74252.85623568758;5134.624246542665;9870.682265887324;185632.14058921897;10269.24849308533;108889.67217505116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T04:00:00;6445.626638491965;6659.378821299192;60681.59625064518;31034.49862977613;6659.378821299192;12801.835008176851;77586.24657444033;13318.757642598384;45511.1971879839;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T05:00:00;21841.01439254217;9828.210022724847;205619.66918128164;105160.43966779564;9828.210022724847;18893.522430983623;262901.0991694891;19656.420045449693;154214.75188596122;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T06:00:00;28121.50770483751;10248.102812999556;264746.6370940164;135399.85191218057;10248.102812999556;19700.714568038096;338499.6297804515;20496.20562599911;198559.97782051231;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T07:00:00;14410.789987525695;9260.297471849708;135668.6926999029;69385.28512512372;9260.297471849708;17801.780547773258;173463.2128128093;18520.594943699416;101751.51952492716;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T08:00:00;10297.187035416197;9455.89501264314;96941.66001937326;49579.04868904097;9455.89501264314;18177.792712336406;123947.6217226024;18911.79002528628;72706.24501452994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T09:00:00;10287.88374943329;8726.369049683846;96854.07532427968;49534.25508986399;8726.369049683846;16775.36896342521;123835.63772465999;17452.738099367692;72640.5564932098;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T10:00:00;10914.305005615812;8378.220531128742;102751.4447939118;52550.357434446516;8378.220531128742;16106.096346191202;131375.8935861163;16756.441062257483;77063.58359543384;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T11:00:00;14072.770596813343;8076.139387046219;132486.44877817068;67757.78435502721;8076.139387046219;15525.382578526112;169394.460887568;16152.278774092438;99364.83658362801;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T12:00:00;8954.412758549697;7922.078003564134;84300.26902753809;43113.83920783189;7922.078003564134;15229.218557016917;107784.5980195797;15844.156007128267;63225.201770653584;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T13:00:00;8233.408094874268;7826.544841748037;77512.45515778827;39642.33527161686;7826.544841748037;15045.567827992838;99105.83817904211;15653.089683496073;58134.34136834121;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T14:00:00;15555.094163423475;7825.412037457728;146441.61019640902;74894.89782389079;7825.412037457728;15043.39015136409;187237.244559727;15650.824074915456;109831.20764730677;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T15:00:00;8262.868500486813;8065.566547003332;77789.80669225116;39784.18166901058;8065.566547003332;15505.057596657836;99460.45417252644;16131.133094006664;58342.35501918837;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T16:00:00;19242.29650798299;8507.360220224018;181154.34435181782;92648.09429769586;8507.360220224018;16354.351481868021;231620.23574423968;17014.720440448036;135865.75826386336;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T17:00:00;13999.119582781983;8989.934847895849;131793.06994201345;67403.16836154288;8989.934847895849;17282.041725713003;168507.9209038572;17979.869695791698;98844.80245651011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T18:00:00;11967.126869348325;9511.024821438199;112663.11278866477;57619.49974130674;9511.024821438199;18283.772974935277;144048.74935326684;19022.049642876398;84497.33459149858;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T19:00:00;9765.34918672658;9984.537014787551;91934.73494985883;47018.34793609093;9984.537014787551;19194.0418057503;117545.86984022734;19969.074029575102;68951.05121239414;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T20:00:00;9171.489431484235;10026.073172098897;86343.91191305415;44159.0231886278;10026.073172098897;19273.88994880425;110397.55797156949;20052.146344197794;64757.93393479063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T21:00:00;9183.118538962874;9122.85055129216;86453.39278192108;44215.01518759901;9122.85055129216;17537.555783485644;110537.53796899752;18245.70110258432;64840.044586440825;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T22:00:00;37637.99399152127;7599.606382256043;354338.4814501229;181219.97107028763;7599.606382256043;14609.306610034437;453049.92767571914;15199.212764512085;265753.8610875922;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T23:00:00;16779.251544007893;5618.331678504803;157966.2963258015;80788.98891559355;5618.331678504803;10800.550186361046;201972.47228898387;11236.663357009606;118474.72224435114;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-08T00:00:00;19261.931911734428;3930.23864230053;183445.18803091027;92742.63513057318;3930.23864230053;7594.810360604298;231856.58782643298;7860.47728460106;137583.8910231827;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-08T01:00:00;21400.001087756715;4397.112086885451;203807.55374873115;103037.04227438419;4397.112086885451;8496.998649086716;257592.6056859605;8794.224173770903;152855.66531154836;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-08T02:00:00;19759.585944084447;4569.30769376168;188184.70418936858;95138.74713818438;4569.30769376168;8829.750193758471;237846.86784546095;9138.61538752336;141138.52814202645;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-08T03:00:00;22526.963658369452;4405.0374077040215;214540.42631920823;108463.15835511217;4405.0374077040215;8512.31357373688;271157.89588778047;8810.074815408043;160905.3197394062;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-08T04:00:00;23917.235240807582;6348.181975675522;227780.979396806;115157.05856685132;6348.181975675522;12267.254644781753;287892.64641712833;12696.363951351044;170835.73454760452;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-08T05:00:00;19906.16129400059;9387.902751452963;189580.64633833253;95844.4803044473;9387.902751452963;18141.224381058477;239611.20076111823;18775.805502905925;142185.48475374942;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-08T06:00:00;14552.211386884028;9726.530095519185;138591.14269354293;70066.20297388606;9726.530095519185;18795.58934338369;175165.5074347152;19453.06019103837;103943.35702015719;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-08T07:00:00;19574.39193910058;9358.723161166405;186420.96889936028;94247.07229937316;9358.723161166405;18084.83761302833;235617.68074843287;18717.44632233281;139815.7266745202;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-08T08:00:00;13021.508331472342;9008.207835872325;124013.1600121473;62696.15122560758;9008.207835872325;17407.500263727874;156740.37806401897;18016.41567174465;93009.87000911048;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-08T09:00:00;18972.291998726483;8348.244756798578;180686.7394730774;91348.07258646085;8348.244756798578;16132.184720132354;228370.18146615216;16696.489513597156;135515.05460480804;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
