time_steps;Last_L;Solarthermie_1;BHKW_1;Holzgas-BHKW_1;Flusswasser_1;Biomassekessel_1;Gaskessel_1;el_Leistungsbedarf_L;el_Leistung_L;el_Leistung_ges_L
2021-11-15 10:00:00;574.292131491471;0.0;121.45991852700938;289.2086615463179;106.95885260330452;0.0;56.664698814839156;41.11272009659616;237.75549372666313;196.64277363006698
2021-11-15 11:00:00;503.6908406031188;0.0;121.45991852700938;289.2086615463179;93.02226052979148;0.0;0.0;35.364302208710264;237.75549372666313;202.39119151795288
2021-11-15 12:00:00;444.7545694739418;0.0;121.45991852700938;289.2086615463179;34.085989400614494;0.0;0.0;12.934877580682485;237.75549372666313;224.82061614598064
2021-11-15 13:00:00;392.7846828142966;0.0;121.45991852700938;271.3247642872872;0.0;0.0;0.0;0.0;227.40165847143487;227.40165847143487
2021-11-15 14:00:00;487.5451496552616;0.0;121.45991852700938;289.2086615463179;76.87656958193429;0.0;0.0;29.65917036340057;237.75549372666313;208.09632336326257
2021-11-15 15:00:00;533.137749396186;0.0;121.45991852700938;289.2086615463179;106.95885260330452;0.0;15.510316719554183;41.34154785223582;237.75549372666313;196.41394587442733
2021-11-15 16:00:00;375.1368044793829;0.0;121.45991852700938;253.67688595237348;0.0;0.0;0.0;0.0;217.18446575122164;217.18446575122164
2021-11-15 17:00:00;509.5888769701302;0.0;121.45991852700938;289.2086615463179;98.92029689680288;0.0;0.0;38.994125235258146;237.75549372666313;198.761368491405
2021-11-15 18:00:00;328.6476529888299;0.0;121.45991852700938;207.18773446182053;0.0;0.0;0.0;0.0;190.26969383563835;190.26969383563835
2021-11-15 19:00:00;452.3442856988547;0.0;121.45991852700938;289.2086615463179;41.67570562552743;0.0;0.0;16.38195975846203;237.75549372666313;221.37353396820112
2021-11-15 20:00:00;563.9961969043245;0.0;121.45991852700938;289.2086615463179;106.95885260330452;0.0;46.368764227692694;42.043574136519055;237.75549372666313;195.71191959014408
2021-11-15 21:00:00;509.1269513965167;0.0;121.45991852700938;289.2086615463179;98.4583713231894;0.0;0.0;38.73873596285389;237.75549372666313;199.01675776380924
2021-11-15 22:00:00;422.7390731360045;0.0;121.45991852700938;289.2086615463179;0.0;0.0;12.070493062677201;0.0;237.75549372666313;237.75549372666313
2021-11-15 23:00:00;488.8985518700333;0.0;121.45991852700938;289.2086615463179;78.22997179670602;0.0;0.0;30.750775077321535;237.75549372666313;207.0047186493416
2021-11-16 00:00:00;706.317259233442;0.0;121.45991852700938;289.2086615463179;106.95885260330452;188.6898265568102;0.0;42.043574136519055;237.75549372666313;195.71191959014408
2021-11-16 01:00:00;617.2464038992814;0.0;121.45991852700938;289.2086615463179;106.95885260330452;99.61897122264959;0.0;42.32306608234589;237.75549372666313;195.43242764431724
2021-11-16 02:00:00;514.6709395546116;0.0;121.45991852700938;289.2086615463179;104.00235948128426;0.0;0.0;40.99746116417701;237.75549372666313;196.7580325624861
2021-11-16 03:00:00;386.45693777914687;0.0;121.45991852700938;264.9970192521375;0.0;0.0;0.0;0.0;223.73822713529552;223.73822713529552
2021-11-16 04:00:00;513.3604813573254;0.0;121.45991852700938;289.2086615463179;102.6919012839981;0.0;0.0;40.63465546217083;237.75549372666313;197.1208382644923
2021-11-16 05:00:00;568.0709643277082;0.0;121.45991852700938;289.2086615463179;106.95885260330452;0.0;50.44353165107641;42.32306608234589;237.75549372666313;195.43242764431724
2021-11-16 06:00:00;598.6248835465669;0.0;121.45991852700938;289.2086615463179;106.95885260330452;0.0;80.99745086993512;42.893348012233105;237.75549372666313;194.86214571443003
2021-11-16 07:00:00;587.4893754077011;0.0;121.45991852700938;289.2086615463179;106.95885260330452;0.0;69.8619427310693;43.017556548948114;237.75549372666313;194.73793717771503
2021-11-16 08:00:00;950.5053043449128;0.0;121.45991852700938;289.2086615463179;106.95885260330452;291.5803403526527;141.29753131562836;42.44398912829544;237.75549372666313;195.3115045983677
2021-11-16 09:00:00;937.1512999501878;0.0;121.45991852700938;289.2086615463179;106.95885260330452;291.5803403526527;127.94352692090331;42.162903107578245;237.75549372666313;195.5925906190849
2021-11-16 10:00:00;901.0916277965212;0.0;121.45991852700938;289.2086615463179;106.95885260330452;291.5803403526527;91.8838547672367;42.083275339669726;237.75549372666313;195.6722183869934
2021-11-16 11:00:00;709.5739278972626;0.0;121.45991852700938;289.2086615463179;106.95885260330452;191.94649522063082;0.0;41.80693113012212;237.75549372666313;195.94856259654102
2021-11-16 12:00:00;538.9506487611151;0.0;121.45991852700938;289.2086615463179;106.95885260330452;0.0;21.323216084483263;41.76774937648568;237.75549372666313;195.98774435017745
2021-11-16 13:00:00;512.560722826716;0.0;121.45991852700938;289.2086615463179;101.89214275338867;0.0;0.0;39.714742264339215;237.75549372666313;198.04075146232393
2021-11-16 14:00:00;468.4888019023656;0.0;121.45991852700938;289.2086615463179;57.8202218290383;0.0;0.0;22.536725065886465;237.75549372666313;215.21876866077668
2021-11-16 15:00:00;393.2084398646416;0.0;121.45991852700938;271.7485213376322;0.0;0.0;0.0;0.0;227.64699150058198;227.64699150058198
2021-11-16 16:00:00;413.9135436395622;0.0;121.45991852700938;289.2086615463179;0.0;0.0;3.244963566234901;0.0;237.75549372666313;237.75549372666313
2021-11-16 17:00:00;322.3223535167334;0.0;121.45991852700938;0.0;106.95885260330452;93.9035823864195;0.0;41.572937112602816;70.31890019984753;28.745963087244718
2021-11-16 18:00:00;291.78504300153025;0.0;121.45991852700938;0.0;106.95885260330452;0.0;63.36627187121634;41.53419253001884;70.31890019984753;28.78470766982869
2021-11-16 19:00:00;304.6082251713293;0.0;121.45991852700938;0.0;106.95885260330452;0.0;76.1894540410154;41.572937112602816;70.31890019984753;28.745963087244718
2021-11-16 20:00:00;264.51875491437016;0.0;121.45991852700938;0.0;106.95885260330452;0.0;36.09998378405625;41.53419253001884;70.31890019984753;28.78470766982869
2021-11-16 21:00:00;316.13835049134485;0.0;121.45991852700938;0.0;106.95885260330452;87.71957936103094;0.0;41.53419253001884;70.31890019984753;28.78470766982869
2021-11-16 22:00:00;320.1593762345706;0.0;121.45991852700938;0.0;106.95885260330452;91.74060510425666;0.0;41.49552009749553;70.31890019984753;28.823380102352004
2021-11-16 23:00:00;356.35549885850713;0.0;121.45991852700938;234.89558033149774;0.0;0.0;0.0;0.0;206.31107828650414;206.31107828650414
2021-11-17 00:00:00;532.709034129445;0.0;121.45991852700938;289.2086615463179;106.95885260330452;0.0;15.081601452813132;41.26498943028723;237.75549372666313;196.4905042963759
2021-11-17 01:00:00;471.2533642786946;0.0;121.45991852700938;289.2086615463179;60.58478420536733;0.0;0.0;23.41712438364538;237.75549372666313;214.33836934301775
2021-11-17 02:00:00;406.28556921617854;0.0;121.45991852700938;284.82565068916915;0.0;0.0;0.0;0.0;235.21796112515597;235.21796112515597
2021-11-17 03:00:00;335.4109058465771;0.0;121.45991852700938;213.95098731956773;0.0;0.0;0.0;0.0;194.18526127959726;194.18526127959726
2021-11-17 04:00:00;408.2047644959279;0.0;121.45991852700938;286.7448459689185;0.0;0.0;0.0;0.0;236.329074181853;236.329074181853
2021-11-17 05:00:00;446.9240638672771;0.0;121.45991852700938;289.2086615463179;36.25548379394979;0.0;0.0;13.92299684867503;237.75549372666313;223.8324968779881
2021-11-17 06:00:00;456.80768216155377;0.0;121.45991852700938;289.2086615463179;46.13910208822648;0.0;0.0;17.751270424833205;237.75549372666313;220.00422330182994
2021-11-17 07:00:00;482.0605713186826;0.0;121.45991852700938;289.2086615463179;71.39199124535531;0.0;0.0;27.466909528068363;237.75549372666313;210.28858419859478
2021-11-17 08:00:00;719.3447582209105;0.0;121.45991852700938;289.2086615463179;106.95885260330452;201.71732554427876;0.0;41.18871403392811;237.75549372666313;196.56677969273503
2021-11-17 09:00:00;695.1072644872338;0.0;121.45991852700938;289.2086615463179;106.95885260330452;177.47983181060204;0.0;41.11272009659616;237.75549372666313;196.64277363006698
2021-11-17 10:00:00;658.3883771659573;0.0;121.45991852700938;289.2086615463179;106.95885260330452;140.76094448932554;0.0;40.99925352779226;237.75549372666313;196.75624019887087
2021-11-17 11:00:00;531.290659465811;0.0;121.45991852700938;289.2086615463179;106.95885260330452;0.0;13.663226789179205;40.8489354580295;237.75549372666313;196.90655826863363
2021-11-17 12:00:00;435.9377729209977;0.0;121.45991852700938;289.2086615463179;25.26919284767041;0.0;0.0;9.677233780511038;237.75549372666313;228.0782599461521
2021-11-17 13:00:00;424.42368976907017;0.0;121.45991852700938;289.2086615463179;0.0;0.0;13.755109695742874;0.0;237.75549372666313;237.75549372666313
2021-11-17 14:00:00;390.8852129745948;0.0;121.45991852700938;269.42529444758543;0.0;0.0;0.0;0.0;226.30196540634438;226.30196540634438
2021-11-17 15:00:00;343.28232688226524;0.0;121.45991852700938;221.82240835525585;0.0;0.0;0.0;0.0;198.74239977394302;198.74239977394302
2021-11-17 16:00:00;349.95826947102194;0.0;121.45991852700938;228.49835094401254;0.0;0.0;0.0;0.0;202.6074191674337;202.6074191674337
2021-11-17 17:00:00;285.2733687865431;0.0;121.45991852700938;0.0;106.95885260330452;0.0;56.85459765622916;40.551581969709034;70.31890019984753;29.7673182301385
2021-11-17 18:00:00;243.37656841887727;0.0;121.45991852700938;0.0;106.95885260330452;0.0;14.95779728856337;41.15068198034183;70.31890019984753;29.168218219505704
2021-11-17 19:00:00;252.37119734386036;0.0;121.45991852700938;0.0;106.95885260330452;0.0;23.952426213546474;41.18871403392811;70.31890019984753;29.130186165919426
2021-11-17 20:00:00;220.69988510836717;0.0;121.45991852700938;0.0;99.23996658135779;0.0;0.0;38.46510332610767;70.31890019984753;31.85379687373986
2021-11-17 21:00:00;254.5968043612292;0.0;121.45991852700938;0.0;106.95885260330452;0.0;26.17803323091529;41.65064353711236;70.31890019984753;28.668256662735175
2021-11-17 22:00:00;253.60394794630668;0.0;121.45991852700938;0.0;106.95885260330452;0.0;25.18517681599276;41.96439603080057;70.31890019984753;28.35450416904696
2021-11-17 23:00:00;275.7449778519181;0.0;121.45991852700938;0.0;106.95885260330452;0.0;47.32620672160421;42.2829113706928;70.31890019984753;28.035988829154732
2021-11-18 00:00:00;542.5052403132328;0.0;121.45991852700938;289.2086615463179;106.95885260330452;0.0;24.877807636600963;42.606298838155084;237.75549372666313;195.14919488850805
2021-11-18 01:00:00;513.0373967004407;0.0;121.45991852700938;289.2086615463179;102.3688166271134;0.0;0.0;40.9344276340025;237.75549372666313;196.82106609266063
2021-11-18 02:00:00;477.13688267509497;0.0;121.45991852700938;289.2086615463179;66.46830260176768;0.0;0.0;26.62992892699026;237.75549372666313;211.12556479967287
2021-11-18 03:00:00;515.5615940584049;0.0;121.45991852700938;289.2086615463179;104.89301398507763;0.0;0.0;41.9035690256782;237.75549372666313;195.85192470098494
2021-11-18 04:00:00;511.28730462780686;0.0;121.45991852700938;289.2086615463179;100.61872455447957;0.0;0.0;40.15753693904837;237.75549372666313;197.59795678761475
2021-11-18 05:00:00;551.9809326518304;0.0;121.45991852700938;289.2086615463179;106.95885260330452;0.0;34.353499975198545;42.56560514298971;237.75549372666313;195.18988858367342
2021-11-18 06:00:00;616.8209690455054;0.0;121.45991852700938;289.2086615463179;106.95885260330452;99.19353636887361;0.0;42.64707041599064;237.75549372666313;195.1084233106725
2021-11-18 07:00:00;610.3587680573717;0.0;121.45991852700938;289.2086615463179;106.95885260330452;92.73133538073985;0.0;42.524989107547924;237.75549372666313;195.2305046191152
2021-11-18 08:00:00;839.987019942484;0.0;121.45991852700938;289.2086615463179;106.95885260330452;291.5803403526527;30.779246913199586;42.64707041599064;237.75549372666313;195.1084233106725
2021-11-18 09:00:00;738.8003781882763;0.0;121.45991852700938;289.2086615463179;106.95885260330452;221.17294551164457;0.0;42.606298838155084;237.75549372666313;195.14919488850805
2021-11-18 10:00:00;676.2460543462773;0.0;121.45991852700938;289.2086615463179;106.95885260330452;158.61862166964556;0.0;42.524989107547924;237.75549372666313;195.2305046191152
2021-11-18 11:00:00;576.1645390728613;0.0;121.45991852700938;289.2086615463179;106.95885260330452;0.0;58.537106396229504;42.524989107547924;237.75549372666313;195.2305046191152
2021-11-18 12:00:00;558.5491910079447;0.0;121.45991852700938;289.2086615463179;106.95885260330452;0.0;40.921758331312915;42.40360474282609;237.75549372666313;195.35188898383706
2021-11-18 13:00:00;520.4583451307847;0.0;121.45991852700938;289.2086615463179;106.95885260330452;0.0;2.830912454152852;42.2829113706928;237.75549372666313;195.47258235597033
2021-11-18 14:00:00;476.1324545403032;0.0;121.45991852700938;289.2086615463179;65.46387446697588;0.0;0.0;25.781299018185194;237.75549372666313;211.97419470847794
2021-11-18 15:00:00;393.17009799138407;0.0;121.45991852700938;271.7101794643747;0.0;0.0;0.0;0.0;227.62479357395915;227.62479357395915
2021-11-18 16:00:00;424.2533120071727;0.0;121.45991852700938;289.2086615463179;0.0;0.0;13.584731933845433;0.0;237.75549372666313;237.75549372666313
2021-11-18 17:00:00;326.15418065154546;0.0;121.45991852700938;204.69426212453607;0.0;0.0;0.0;0.0;188.82610458773684;188.82610458773684
2021-11-18 18:00:00;298.20271876721296;0.0;121.45991852700938;0.0;106.95885260330452;0.0;69.78394763689904;41.84618646451665;70.31890019984753;28.472713735330885
2021-11-18 19:00:00;314.75797719937685;0.0;121.45991852700938;0.0;106.95885260330452;0.0;86.33920606906294;41.728640996919694;70.31890019984753;28.59025920292784
