Land;Bundesland;Stadt;Adresse;Wärmebedarf;Gebäudetyp;Subtyp;WW_Anteil;Typ_Heizflächen;VLT_max;Steigung_Heizkurve;RLT_max;Normaußentemperatur;UTM_X;UTM_Y
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486301.0297562628;5638244.341725402
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486163.33952489565;5638297.385873464
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486319.1008774988;5638334.411297081
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486615.00620193145;5638118.420203355
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486196.14803562884;5638361.029907708
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486328.827424563;5638240.209575094
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486105.2035854681;5638369.16415249
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486561.04139040393;5638215.005414018
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486602.22102309845;5638338.756235523
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486703.77208094567;5638305.9796173815
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486701.67915952904;5638103.863531299
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486585.21342791355;5638245.123241534
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486566.1412904823;5638196.421419063
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486669.0869662262;5638064.848349399
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486628.49220230785;5638026.409983149
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486652.6908383548;5638077.6342594465
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486567.6246385672;5638204.357431492
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486637.1189385209;5638038.998124941
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486572.74206241313;5638107.316409943
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486567.01438130677;5638199.536533867
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486565.6055383847;5638207.713554169
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486620.19213858485;5638025.9791415585
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486567.37954868964;5638136.79890922
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486697.8642786187;5638366.225691999
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486568.2767734405;5638107.550363135
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486680.6350818601;5638135.3527882155
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486626.87131441635;5638025.130564213
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486701.52649813844;5638351.1252034325
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486702.54830910335;5638345.075957053
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486639.33985805034;5638039.779167055
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486703.52432489203;5638348.604132441
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486571.10426205385;5638118.755956481
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486672.69240802806;5638112.297792371
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486619.5252950324;5638012.834268432
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486700.7477967835;5638338.831613878
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486723.7515444292;5638304.967218301
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486574.621440483;5638223.691028712
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486678.9384565948;5638113.233164011
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486577.29176750476;5638216.826646844
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486126.01311587566;5638211.723677739
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486127.5282531752;5638239.265127675
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486084.2166702552;5638140.198915783
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486138.97946421197;5638236.887526518
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486105.20642965223;5638162.605596891
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486105.4085669037;5638154.042469469
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486137.6013258812;5638210.647429189
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486031.79847560765;5638324.980194682
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486100.1847006903;5638130.970826387
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486113.70169137337;5638278.166685668
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486177.3004707947;5638180.394618775
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486140.0060619209;5638286.877699624
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486181.13010518166;5638086.6778539205
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486159.166405452;5638276.707168586
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486184.7579374762;5638190.216186553
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486176.80816576467;5638096.7300087325
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486107.2470393895;5638143.954271609
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486104.2484834402;5638284.444731194
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486179.1250994211;5638080.573237209
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486229.54454357416;5638090.34867422
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486224.55197752966;5638061.249111493
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486272.51478911337;5638074.666548618
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486270.8073797649;5638071.724199136
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486269.90658119303;5638078.72438935
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486277.0681354385;5638072.263662198
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486274.4449255605;5638077.616253624
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486222.67629775073;5638071.99067897
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486252.6408428884;5638076.8813950755
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486234.2844662991;5638071.431682533
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486242.4019397623;5638555.051826662
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486254.5989205044;5638322.406220163
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486303.6470489274;5638254.0983952675
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486040.8787300202;5638265.240058335
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486044.4132972603;5638251.085605791
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486114.27958049456;5638210.24269234
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486099.7490906313;5638209.947961807
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486151.89810461644;5638207.695777869
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486114.3133917058;5638238.6659464
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486097.92635371425;5638238.376186318
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486081.511182916;5638238.086553431
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486170.58128677186;5638230.375764117
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486154.7663299636;5638233.642778938
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486131.0520845582;5638123.104126504
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486188.4030046342;5638204.217996123
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486167.1135292937;5638143.02437149
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486170.80441088387;5638155.7138569765
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486275.595822945;5638380.001727472
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486504.20206632174;5638323.019168279
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486610.8644832364;5638290.73900267
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486604.7279468134;5638122.728003614
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486389.195127087;5638238.850000966
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486202.208718198;5638286.404370376
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486291.1447846472;5638292.107015538
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486487.0541816756;5638435.600625123
