Zeit;Gesamtwärmebedarf_Gebäude_kW;Gesamtheizlast_Gebäude_kW;Gesamtstrombedarf_Wärmepumpen_Gebäude_kW;Wärmeerzeugung_Heizentrale Haupteinspeisung_1_kW;Massenstrom_Heizentrale Haupteinspeisung_1_kg/s;Delta p_Heizentrale Haupteinspeisung_1_bar;Vorlauftemperatur_Heizentrale Haupteinspeisung_1_°C;Rücklauftemperatur_Heizentrale Haupteinspeisung_1_°C;Vorlaufdruck_Heizentrale Haupteinspeisung_1_bar;Rücklaufdruck_Heizentrale Haupteinspeisung_1_bar
2021-01-01 00:00:00;849.5731193728888;849.5731193728888;0.0;878.891545800132;11.601533504035169;0.47073680666819495;77.80000000000001;59.7627386513696;2.970736806668195;2.5
2021-01-01 01:00:00;673.574073558862;673.574073558862;0.0;702.3666794130402;9.49632312182034;0.47073680666819495;77.32;59.710009309945065;2.970736806668195;2.5
2021-01-01 02:00:00;584.0444198439602;584.0444198439602;0.0;612.5581179224271;8.377879460702129;0.47073680666819495;77.07999999999998;59.67139778531879;2.970736806668195;2.5
2021-01-01 03:00:00;716.3157274592157;716.3157274592157;0.0;745.2161968333827;10.085384556745568;0.47073680666819495;77.32;59.72697448677877;2.970736806668195;2.5
2021-01-01 04:00:00;726.9892638227365;726.9892638227365;0.0;755.9495531938462;10.127682787023081;0.47073680666819495;77.5;59.72811746372014;2.970736806668195;2.5
2021-01-01 05:00:00;794.2290350349241;794.2290350349241;0.0;823.3678945304182;11.007232424875594;0.47073680666819495;77.56;59.74989412405267;2.970736806668195;2.5
2021-01-01 06:00:00;805.1520150928908;805.1520150928908;0.0;834.328742040132;11.117866134917978;0.47073680666819495;77.62;59.752389608303986;2.970736806668195;2.5
2021-01-01 07:00:00;875.8380439566475;875.8380439566475;0.0;905.2012332975283;12.034590882958463;0.47073680666819495;77.68;59.771281268956955;2.970736806668195;2.5
2021-01-01 08:00:00;958.8292775361359;958.8292775361359;0.0;988.4143791009715;13.11066626849046;0.47073680666819495;77.74000000000001;59.789977315462636;2.970736806668195;2.5
2021-01-01 09:00:00;952.4132138055087;952.4132138055087;0.0;981.9819052716865;13.02433890199227;0.47073680666819495;77.74000000000001;59.788592462139206;2.970736806668195;2.5
2021-01-01 10:00:00;1050.1185492069158;1050.1185492069158;0.0;1079.8839889240107;14.584933896068513;0.47073680666819495;77.44;59.81117581126608;2.970736806668195;2.5
