;waerme_hast_ges_W_1;waerme_hast_ges_W_2;waerme_hast_ges_W_3;waerme_hast_ges_W_4;waerme_hast_ges_W_5;waerme_hast_ges_W_6;waerme_hast_ges_W_7;waerme_hast_ges_W_8;waerme_hast_ges_W_9;strombedarf_hast_ges_W_1;strombedarf_hast_ges_W_2;strombedarf_hast_ges_W_3;strombedarf_hast_ges_W_4;strombedarf_hast_ges_W_5;strombedarf_hast_ges_W_6;strombedarf_hast_ges_W_7;strombedarf_hast_ges_W_8;strombedarf_hast_ges_W_9
2021-11-05T10:00:00;26972.958614855386;14623.872923625606;265724.07163759996;129869.8007381926;14623.872923625606;14767.478700506806;324674.5018454816;15054.096572101393;199293.05372819994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-05T11:00:00;21155.833599199872;14623.872923625606;208416.6710496052;101861.4210331846;14623.872923625606;14623.872923625606;254653.55258296154;14623.872923625606;156312.50328720396;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-05T12:00:00;15281.759651920232;14623.872923625606;150548.2381253862;73578.84276850482;14623.872923625606;14623.872923625606;183947.10692126208;14623.872923625606;112911.17859403965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-05T13:00:00;14623.872923625606;14623.872923625606;141941.18106477286;69372.23559695514;14623.872923625606;14623.872923625606;173430.58899238784;14623.872923625606;106455.88579857963;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-05T14:00:00;14623.872923625606;14623.872923625606;126505.94996084305;61828.431321107695;14623.872923625606;14623.872923625606;154571.07830276925;14623.872923625606;94879.46247063226;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-05T15:00:00;14623.872923625606;14623.872923625606;101902.6294600755;49803.82131403883;14623.872923625606;14623.872923625606;124509.55328509709;14623.872923625606;76426.97209505664;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-05T16:00:00;14623.872923625606;14623.872923625606;128818.49788332895;62958.6644085352;14623.872923625606;14623.872923625606;157396.66102133802;14623.872923625606;96613.87341249672;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-05T17:00:00;14623.872923625606;14623.872923625606;106568.77645160037;52084.350798138104;14623.872923625606;14863.347165217967;130210.87699534524;15151.825721081394;79926.58233870029;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-05T18:00:00;14623.872923625606;14623.872923625606;86132.14732596285;42096.16667936316;14623.872923625606;15536.29398569043;105240.41669840792;15837.83357853193;64599.11049447213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-05T19:00:00;14623.872923625606;14623.872923625606;85044.29194230823;41564.48898438986;14623.872923625606;16104.657026478002;103911.22246097469;16417.227818913372;63783.21895673116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-05T20:00:00;14623.872923625606;14623.872923625606;111453.86289140797;54471.88459820685;14623.872923625606;16113.994863949869;136179.7114955171;16426.746891865972;83590.39716855598;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-05T21:00:00;14623.872923625606;14623.872923625606;107424.00867145466;52502.33640739384;14623.872923625606;14748.80302556308;131255.8410184846;15035.0584261962;80568.006503591;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-05T22:00:00;14623.872923625606;14623.872923625606;95238.66000297107;46546.87744671819;14623.872923625606;14623.872923625606;116367.19361679547;14623.872923625606;71428.9950022283;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-05T23:00:00;14623.872923625606;14623.872923625606;108162.92930940875;52863.475973790795;14623.872923625606;14623.872923625606;132158.68993447704;14623.872923625606;81122.19698205657;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T00:00:00;14623.872923625606;14623.872923625606;108424.50392102789;54557.46186218361;14623.872923625606;14623.872923625606;136393.65465545908;14623.872923625606;81318.37794077094;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T01:00:00;14623.872923625606;14623.872923625606;87548.15810887948;44052.82131250106;14623.872923625606;14623.872923625606;110132.05328125268;14623.872923625606;65661.11858165963;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T02:00:00;14623.872923625606;14623.872923625606;76178.56158303353;38331.82369282041;14623.872923625606;14623.872923625606;95829.55923205108;14623.872923625606;57133.92118727515;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T03:00:00;14623.872923625606;14623.872923625606;134192.94704310203;67523.72688567296;14623.872923625606;14623.872923625606;168809.3172141824;14623.872923625606;100644.71028232654;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T04:00:00;14623.872923625606;14623.872923625606;126181.00526816577;63492.24698933425;14623.872923625606;14623.872923625606;158730.61747333567;14623.872923625606;94635.75395112434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T05:00:00;14623.872923625606;14623.872923625606;118078.46909860123;59415.18145459172;14623.872923625606;17784.17014537396;148537.95363647936;18367.309309759516;88558.85182395093;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T06:00:00;28738.282258389816;14623.872923625606;274987.96059473814;138369.50717002503;14623.872923625606;18364.833023984662;345923.7679250626;18967.01200091446;206240.9704460536;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T07:00:00;26231.685799003837;14623.872923625606;251003.09461690768;126300.70940261106;14623.872923625606;17707.47882178387;315751.7735065277;18288.103293946606;188252.3209626808;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T08:00:00;25015.666978409372;14623.872923625606;239367.3770568413;120445.80397011916;14623.872923625606;17079.56860988999;301114.5099252979;17639.604039478352;179525.53279263095;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T09:00:00;19627.313022042825;14623.872923625606;187807.84221403592;94501.87751353951;14623.872923625606;15873.734495227904;236254.6937838488;16394.23088013419;140855.88166052697;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T10:00:00;15537.229280948432;14623.872923625606;148671.06373462998;74808.88172308503;14623.872923625606;15316.352911278484;187022.20430771256;15818.57287235103;111503.29780097249;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T11:00:00;18877.582683505985;14623.872923625606;180633.898589411;90892.06477243624;14623.872923625606;14834.2931629979;227230.16193109064;15320.706487241268;135475.4239420583;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T12:00:00;15396.395957687366;14623.872923625606;147323.4721145347;74130.79535182804;14623.872923625606;14623.872923625606;185326.98837957013;15051.971790733158;110492.60408590104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T13:00:00;14623.872923625606;14623.872923625606;46316.384253695134;23305.657633958013;14623.872923625606;14623.872923625606;58264.144084895044;14776.872325097229;34737.288190271356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T14:00:00;14623.872923625606;14623.872923625606;36067.89336137383;18148.782289524752;14623.872923625606;14623.872923625606;45371.95572381189;14688.47275387745;27050.92002103038;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T15:00:00;14623.872923625606;14623.872923625606;54741.6629541228;27545.122005514182;14623.872923625606;14623.872923625606;68862.80501378547;15095.110781488409;41056.24721559209;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T16:00:00;14623.872923625606;14623.872923625606;66954.91977994436;33690.6358828305;14623.872923625606;15389.620515065442;84226.58970707624;15894.24290531515;50216.189834958284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T17:00:00;14623.872923625606;14623.872923625606;57527.44058894162;28946.88038643195;14623.872923625606;16283.211383682146;72367.2009660799;16817.134428849582;43145.58044170623;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T18:00:00;14623.872923625606;14623.872923625606;79462.60838830775;39984.303084959254;14623.872923625606;17218.571633897027;99960.75771239815;17783.16494313926;59596.956291230825;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T19:00:00;14623.872923625606;14623.872923625606;46927.89641743585;23613.36069318386;14623.872923625606;18045.742338333024;59033.40173295965;18637.45839940714;35195.92231307689;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T20:00:00;14623.872923625606;14623.872923625606;81591.57666207173;41055.56558744926;14623.872923625606;18141.606492820643;102638.91396862316;18736.46591917329;61193.68249655381;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T21:00:00;14623.872923625606;14623.872923625606;75974.72419511995;38229.25600641181;14623.872923625606;16579.020774672506;95573.14001602956;17122.643346985118;56981.04314633999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T22:00:00;14623.872923625606;14623.872923625606;120377.30186229323;60571.9170290889;14623.872923625606;14623.872923625606;151429.7925727223;14623.872923625606;90282.9763967199;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-06T23:00:00;14623.872923625606;14623.872923625606;113854.50544905888;57289.75106401313;14623.872923625606;14623.872923625606;143224.3776600329;14623.872923625606;85390.87908679417;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T00:00:00;36820.85537268912;14623.872923625606;346645.62573107297;177285.59994257722;14623.872923625606;14623.872923625606;443213.99985644314;14623.872923625606;259984.21929830482;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T01:00:00;48815.89209998617;14623.872923625606;459571.49260501855;235039.4804814149;14623.872923625606;14623.872923625606;587598.7012035372;14623.872923625606;344678.6194537639;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T02:00:00;14623.872923625606;14623.872923625606;112918.56814935425;57750.14773890623;14623.872923625606;14623.872923625606;144375.3693472656;14623.872923625606;84688.9261120157;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T03:00:00;15421.747064335113;14623.872923625606;145186.22956673487;74252.85623568758;14623.872923625606;14623.872923625606;185632.14058921897;14623.872923625606;108889.67217505116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T04:00:00;14623.872923625606;14623.872923625606;60681.59625064518;31034.49862977613;14623.872923625606;14623.872923625606;77586.24657444033;14623.872923625606;45511.1971879839;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T05:00:00;21841.01439254217;14623.872923625606;205619.66918128164;105160.43966779564;14623.872923625606;18893.522430983623;262901.0991694891;19656.420045449693;154214.75188596122;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T06:00:00;28121.50770483751;14623.872923625606;264746.6370940164;135399.85191218057;14623.872923625606;19700.714568038096;338499.6297804515;20496.20562599911;198559.97782051231;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T07:00:00;14623.872923625606;14623.872923625606;135668.6926999029;69385.28512512372;14623.872923625606;17801.780547773258;173463.2128128093;18520.594943699416;101751.51952492716;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T08:00:00;14623.872923625606;14623.872923625606;96941.66001937326;49579.04868904097;14623.872923625606;18177.792712336406;123947.6217226024;18911.79002528628;72706.24501452994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T09:00:00;14623.872923625606;14623.872923625606;96854.07532427968;49534.25508986399;14623.872923625606;16775.36896342521;123835.63772465999;17452.738099367692;72640.5564932098;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T10:00:00;14623.872923625606;14623.872923625606;102751.4447939118;52550.357434446516;14623.872923625606;16106.096346191202;131375.8935861163;16756.441062257483;77063.58359543384;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T11:00:00;14623.872923625606;14623.872923625606;132486.44877817068;67757.78435502721;14623.872923625606;15525.382578526112;169394.460887568;16152.278774092438;99364.83658362801;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T12:00:00;14623.872923625606;14623.872923625606;84300.26902753809;43113.83920783189;14623.872923625606;15229.218557016917;107784.5980195797;15844.156007128267;63225.201770653584;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T13:00:00;14623.872923625606;14623.872923625606;77512.45515778827;39642.33527161686;14623.872923625606;15045.567827992838;99105.83817904211;15653.089683496073;58134.34136834121;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T14:00:00;15555.094163423475;14623.872923625606;146441.61019640902;74894.89782389079;14623.872923625606;15043.39015136409;187237.244559727;15650.824074915456;109831.20764730677;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T15:00:00;14623.872923625606;14623.872923625606;77789.80669225116;39784.18166901058;14623.872923625606;15505.057596657836;99460.45417252644;16131.133094006664;58342.35501918837;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T16:00:00;19242.29650798299;14623.872923625606;181154.34435181782;92648.09429769586;14623.872923625606;16354.351481868021;231620.23574423968;17014.720440448036;135865.75826386336;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T17:00:00;14623.872923625606;14623.872923625606;131793.06994201345;67403.16836154288;14623.872923625606;17282.041725713003;168507.9209038572;17979.869695791698;98844.80245651011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T18:00:00;14623.872923625606;14623.872923625606;112663.11278866477;57619.49974130674;14623.872923625606;18283.772974935277;144048.74935326684;19022.049642876398;84497.33459149858;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T19:00:00;14623.872923625606;14623.872923625606;91934.73494985883;47018.34793609093;14623.872923625606;19194.0418057503;117545.86984022734;19969.074029575102;68951.05121239414;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T20:00:00;14623.872923625606;14623.872923625606;86343.91191305415;44159.0231886278;14623.872923625606;19273.88994880425;110397.55797156949;20052.146344197794;64757.93393479063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T21:00:00;14623.872923625606;14623.872923625606;86453.39278192108;44215.01518759901;14623.872923625606;17537.555783485644;110537.53796899752;18245.70110258432;64840.044586440825;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T22:00:00;37637.99399152127;14623.872923625606;354338.4814501229;181219.97107028763;14623.872923625606;14623.872923625606;453049.92767571914;15199.212764512085;265753.8610875922;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-07T23:00:00;16779.251544007893;14623.872923625606;157966.2963258015;80788.98891559355;14623.872923625606;14623.872923625606;201972.47228898387;14623.872923625606;118474.72224435114;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-08T00:00:00;19261.931911734428;14623.872923625606;183445.18803091027;92742.63513057318;14623.872923625606;14623.872923625606;231856.58782643298;14623.872923625606;137583.8910231827;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-08T01:00:00;21400.001087756715;14623.872923625606;203807.55374873115;103037.04227438419;14623.872923625606;14623.872923625606;257592.6056859605;14623.872923625606;152855.66531154836;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-08T02:00:00;19759.585944084447;14623.872923625606;188184.70418936858;95138.74713818438;14623.872923625606;14623.872923625606;237846.86784546095;14623.872923625606;141138.52814202645;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-08T03:00:00;22526.963658369452;14623.872923625606;214540.42631920823;108463.15835511217;14623.872923625606;14623.872923625606;271157.89588778047;14623.872923625606;160905.3197394062;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-08T04:00:00;23917.235240807582;14623.872923625606;227780.979396806;115157.05856685132;14623.872923625606;14623.872923625606;287892.64641712833;14623.872923625606;170835.73454760452;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-08T05:00:00;19906.16129400059;14623.872923625606;189580.64633833253;95844.4803044473;14623.872923625606;18141.224381058477;239611.20076111823;18775.805502905925;142185.48475374942;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-08T06:00:00;14623.872923625606;14623.872923625606;138591.14269354293;70066.20297388606;14623.872923625606;18795.58934338369;175165.5074347152;19453.06019103837;103943.35702015719;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-08T07:00:00;19574.39193910058;14623.872923625606;186420.96889936028;94247.07229937316;14623.872923625606;18084.83761302833;235617.68074843287;18717.44632233281;139815.7266745202;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-08T08:00:00;14623.872923625606;14623.872923625606;124013.1600121473;62696.15122560758;14623.872923625606;17407.500263727874;156740.37806401897;18016.41567174465;93009.87000911048;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-08T09:00:00;18972.291998726483;14623.872923625606;180686.7394730774;91348.07258646085;14623.872923625606;16132.184720132354;228370.18146615216;16696.489513597156;135515.05460480804;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-08T10:00:00;20131.729347464356;14623.872923625606;191728.89263943268;96930.54871001355;14623.872923625606;15504.27280947561;242326.37177503394;16046.61320647432;143796.6694795745;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-08T11:00:00;14623.872923625606;14623.872923625606;116607.14358111721;58951.962092021146;14623.872923625606;14964.07364908799;147379.9052300529;15487.517846909659;87455.35768583792;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-08T12:00:00;18804.65192786431;14623.872923625606;179090.18288354384;90540.91668971705;14623.872923625606;14705.112195912485;226352.29172429268;15219.4979064998;134317.6371626579;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-08T13:00:00;16165.41793266768;14623.872923625606;153954.8652671697;77833.4937498814;14623.872923625606;14623.872923625606;194583.73437470352;14948.596031246821;115466.14895037726;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-08T14:00:00;14623.872923625606;14623.872923625606;134043.8820406305;67767.2877496524;14623.872923625606;14623.872923625606;169418.219374131;14931.30442218812;100532.91153047289;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-08T15:00:00;14623.872923625606;14623.872923625606;120953.78979345992;61149.45458577391;14623.872923625606;14879.841563512087;152873.63646443476;15400.339317905378;90715.34234509493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-08T16:00:00;18766.03327279659;14623.872923625606;178722.38974249945;90354.97501716875;14623.872923625606;15676.21764532064;225887.43754292192;16224.572683036782;134041.7923068746;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-08T17:00:00;14623.872923625606;14623.872923625606;106492.83220239665;53838.56609694261;14623.872923625606;16581.88659849628;134596.41524235654;17161.92199076052;79869.6241517975;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-08T18:00:00;22311.050268672618;14623.872923625606;212484.1283033692;107423.57536768299;14623.872923625606;17475.72129171497;268558.93841920746;18087.02307540101;159363.09622752687;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-08T19:00:00;19075.86021004447;14623.872923625606;181673.09380587822;91846.73434465859;14623.872923625606;18208.053143168287;229616.83586164648;18844.971939140727;136254.82035440864;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-08T20:00:00;22073.194461323666;14623.872923625606;210218.85691193666;106278.34370266952;14623.872923625606;18100.15253767849;265695.85925667384;18733.296963969948;157664.14268395252;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-08T21:00:00;19739.3989198445;14623.872923625606;187992.44868382264;95041.55035480687;14623.872923625606;16547.079951564083;237603.87588701717;17125.89780522156;140994.33651286698;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-08T22:00:00;20471.39797271912;14623.872923625606;194963.80049361847;98565.99023901799;14623.872923625606;14623.872923625606;246414.97559754498;14623.872923625606;146222.85037021386;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-08T23:00:00;20250.218402785784;14623.872923625606;192857.348867637;97501.05156896857;14623.872923625606;14623.872923625606;243752.62892242149;14623.872923625606;144643.01165072777;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-09T00:00:00;19267.03433728198;14623.872923625606;182404.81462900667;92767.20236469101;14623.872923625606;14623.872923625606;231918.0059117276;14623.872923625606;136803.610971755;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-09T01:00:00;17590.63524334796;14623.872923625606;166534.01372522803;84695.65117167533;14623.872923625606;14623.872923625606;211739.12792918843;14623.872923625606;124900.51029392098;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-09T02:00:00;15562.245671578374;14623.872923625606;147330.84953518398;74929.33101130328;14623.872923625606;14623.872923625606;187323.32752825823;14623.872923625606;110498.13715138799;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-09T03:00:00;17736.40907760309;14623.872923625606;167914.0833690348;85397.52518845933;14623.872923625606;14623.872923625606;213493.81297114835;14623.872923625606;125935.56252677612;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-09T04:00:00;17652.8557823593;14623.872923625606;167123.067841487;84995.23154469291;14623.872923625606;14623.872923625606;212488.07886173233;14623.872923625606;125342.30088111525;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-09T05:00:00;18888.377914155844;14623.872923625606;178819.99957863032;90944.04180889847;14623.872923625606;18469.504011770907;227360.1045222463;19166.86548722262;134114.9996839728;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-09T06:00:00;22575.38928299906;14623.872923625606;213725.66349637895;108696.31876999547;14623.872923625606;19143.656553090746;271740.79692498874;19866.472313107693;160294.24762228425;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-09T07:00:00;21265.202504388908;14623.872923625606;201321.8668197248;102388.01205816881;14623.872923625606;18474.481931379814;255970.03014542203;19172.031360409543;150991.40011479356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-09T08:00:00;34027.523920457126;14623.872923625606;322145.281123253;163836.22628368242;14623.872923625606;17795.351470451074;409590.5657092063;18467.258661337557;241608.9608424398;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-09T09:00:00;28434.78632818096;14623.872923625606;269197.73113037104;136908.2304690194;14623.872923625606;16394.422666231578;342270.5761725486;17013.434350162883;201898.29834777827;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-09T10:00:00;25217.095596451825;14623.872923625606;238735.21826097614;121415.64546439763;14623.872923625606;15701.780709221533;303539.1136609942;16294.639995297843;179051.4136957321;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-09T11:00:00;21226.09245129607;14623.872923625606;200951.604232362;102199.70439512921;14623.872923625606;15132.875611061332;255499.26098782313;15704.254488221835;150713.7031742715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-09T12:00:00;21833.18713907811;14623.872923625606;206699.08939528922;105122.75289185757;14623.872923625606;14771.620873729604;262806.88222964405;15329.359691228567;155024.31704646692;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-09T13:00:00;23834.02190071411;14623.872923625606;225641.3867624185;114756.40174417902;14623.872923625606;14623.872923625606;286891.0043604476;15017.193354362127;169231.0400718139;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-09T14:00:00;22145.178698977823;14623.872923625606;209652.77503538807;106624.93447655987;14623.872923625606;14623.872923625606;266562.3361913997;14954.464894235303;157239.58127654105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-09T15:00:00;19567.470654222438;14623.872923625606;185249.10450465739;94213.74759440433;14623.872923625606;15019.094591429292;235534.36898601084;15586.17738680663;138936.82837849302;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-09T16:00:00;14623.872923625606;14623.872923625606;137451.5704996399;69904.94018383755;14623.872923625606;15935.742930839915;174762.35045959387;16537.436035082847;103088.67787472994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-09T17:00:00;14623.872923625606;14623.872923625606;124972.03829375241;63558.11599548007;14623.872923625606;16907.85951732116;158895.2899887002;17546.257270298982;93729.02872031432;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-09T18:00:00;14623.872923625606;14623.872923625606;103252.7715214021;52512.15967036163;14623.872923625606;17892.065337138305;131280.3991759041;18567.624197540474;77439.57864105159;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-09T19:00:00;14623.872923625606;14623.872923625606;100711.4237626846;51219.684346771624;14623.872923625606;18725.511305942997;128049.21086692906;19432.538965406828;75533.56782201346;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-09T20:00:00;14623.872923625606;14623.872923625606;129541.41522416168;65882.00374617334;14623.872923625606;18696.354919662288;164705.00936543336;19402.28170816918;97156.06141812126;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-09T21:00:00;14623.872923625606;14623.872923625606;126983.23734783678;64580.968983354265;14623.872923625606;17088.486885987022;161452.4224583857;17733.704668795617;95237.4280108776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-09T22:00:00;14623.872923625606;14623.872923625606;105322.87598711233;53564.97069553758;14623.872923625606;14623.872923625606;133912.42673884396;14790.632916021708;78992.15699033425;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-09T23:00:00;14623.872923625606;14623.872923625606;130904.65475036112;66575.31832372824;14623.872923625606;14623.872923625606;166438.2958093206;14623.872923625606;98178.49106277086;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-10T00:00:00;16515.495668964944;14623.872923625606;159636.24601420565;79519.05322094231;14623.872923625606;14623.872923625606;198797.6330523558;14623.872923625606;119727.18451065426;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-10T01:00:00;14925.256526825626;14623.872923625606;144265.2385673622;71862.34624027154;14623.872923625606;14623.872923625606;179655.86560067884;14623.872923625606;108198.92892552164;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-11-10T02:00:00;14623.872923625606;14623.872923625606;131294.33059655593;65401.19254236572;14623.872923625606;14623.872923625606;163502.98135591432;14623.872923625606;98470.74794741695;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
