Zeit;Gesamtwärmebedarf_Gebäude_kW;Gesamtheizlast_Gebäude_kW;Gesamtstrombedarf_Wärmepumpen_Gebäude_kW;Wärmeerzeugung_Heizentrale Haupteinspeisung_1_kW;Massenstrom_Heizentrale Haupteinspeisung_1_kg/s;Delta p_Heizentrale Haupteinspeisung_1_bar;Vorlauftemperatur_Heizentrale Haupteinspeisung_1_°C;Rücklauftemperatur_Heizentrale Haupteinspeisung_1_°C;Vorlaufdruck_Heizentrale Haupteinspeisung_1_bar;Rücklaufdruck_Heizentrale Haupteinspeisung_1_bar;Wärmeerzeugung_weitere Einspeisung_1_kW;Massenstrom_weitere Einspeisung_1_kg/s;Delta p_weitere Einspeisung_1_bar;Vorlauftemperatur_weitere Einspeisung_1_°C;Rücklauftemperatur_weitere Einspeisung_1_°C;Vorlaufdruck_weitere Einspeisung_1_bar;Rücklaufdruck_weitere Einspeisung_1_bar
2021-11-05 20:00:00;462.10821668038056;462.10821668038056;0.0;467.896865935747;7.05339524904682;1.6271062568455141;75.39999999999998;59.60561846239335;4.12710625684551;2.4999999999999956;23.765088041553817;0.3589357303488943;1.4433009063719129;75.39999999999998;59.63574524021891;4.0;2.556699093628087
2021-11-05 21:00:00;445.4056728235602;445.4056728235602;0.0;452.00558397580613;6.755173459021837;1.6271062568455141;75.51999999999998;59.5884509746578;4.12710625684551;2.4999999999999956;22.931614238000574;0.3432873101103996;1.448850710540635;75.51999999999998;59.61522289026931;4.0;2.551149289459365
2021-11-05 22:00:00;402.70109068684104;402.70109068684104;0.0;411.2431365435312;6.300241953421911;1.6271062568455141;75.10000000000002;59.55852822252598;4.12710625684551;2.4999999999999956;20.77879127401774;0.31900653592227357;1.4549882414659456;75.10000000000002;59.59144234172078;4.0;2.5450117585340544
2021-11-05 23:00:00;447.42665681786116;447.42665681786116;0.0;453.92839805127727;6.784705054517831;1.6271062568455141;75.51999999999998;59.59031858514743;4.12710625684551;2.4999999999999956;23.035402193891784;0.3448449421782214;1.4486819248348062;75.51999999999998;59.61540376225179;4.0;2.551318075165194
2021-11-06 00:00:00;453.8133629975696;453.8133629975696;0.0;459.95490551501354;6.985270855855448;1.6271062568455141;75.27999999999997;59.60228685164441;4.12710625684551;2.4999999999999956;23.36286396931596;0.35526109355630275;1.4464108592545513;75.27999999999997;59.622257679620134;4.0;2.5535891407454487
2021-11-06 01:00:00;380.51351590242086;380.51351590242086;0.0;390.25907672440525;5.697731551708842;1.6271062568455141;75.82;59.511961099210225;4.12710625684551;2.4999999999999956;19.662777669958754;0.28771157270369785;1.4631175603237891;75.82;59.548100726195116;4.0;2.536882439676211
2021-11-06 02:00:00;340.59323031330814;340.59323031330814;0.0;352.31315546194134;5.0125036202845985;1.6271062568455141;76.18;59.44503260878787;4.12710625684551;2.4999999999999956;17.64506032289942;0.2517973858042211;1.4707310705156407;76.18;59.4951371871187;4.0;2.5292689294843593
2021-11-06 03:00:00;544.290066043412;544.290066043412;0.0;546.3316709717649;7.810067268876078;1.6271062568455141;76.30000000000001;59.64470564711144;4.12710625684551;2.4999999999999956;27.92361107259024;0.39942617932560265;1.434627105289433;76.30000000000001;59.65492471216436;4.0;2.565372894710567
2021-11-06 04:00:00;516.1589883000881;516.1589883000881;0.0;519.5796608819795;7.338211627963522;1.6271062568455141;76.48000000000002;59.62174497288663;4.12710625684551;2.4999999999999956;26.505839431829227;0.37464505932962683;1.44182411552773;76.48000000000002;59.634951618131595;4.0;2.55817588447227
2021-11-06 05:00:00;494.6135542396335;494.6135542396335;0.0;499.09711192597024;7.016382293645457;1.6271062568455141;76.54000000000002;59.60354461268696;4.12710625684551;2.4999999999999956;25.397960411038817;0.3577043575959349;1.443483944756597;76.54000000000002;59.634605075986826;4.0;2.556516055243403
2021-11-06 06:00:00;1060.8400792664195;1060.8400792664195;0.0;1038.2796026985545;14.941135526877364;1.6271062568455141;76.36000000000001;59.81444168087222;4.12710625684551;2.4999999999999956;53.90948171069443;0.775640258702533;1.2754585667232123;76.36000000000001;59.811618531289696;4.0;2.7245414332767877
2021-11-06 07:00:00;972.7829122507127;972.7829122507127;0.0;954.4094962384145;13.771019185859943;1.6271062568455141;76.30000000000001;59.79865371761508;4.12710625684551;2.4999999999999956;49.48195387096463;0.7138747998434797;1.3080368393294437;76.30000000000001;59.7965212514743;4.0;2.6919631606705563
2021-11-06 08:00:00;929.4358092199182;929.4358092199182;0.0;913.0944040209107;13.314560844683708;1.6271062568455141;76.12;59.7917536488938;4.12710625684551;2.4999999999999956;47.3033821186167;0.6896807208643887;1.3204249395809882;76.12;59.789675420060576;4.0;2.679575060419012
2021-11-06 09:00:00;740.5633194166072;740.5633194166072;0.0;733.140167857958;10.900133311798612;1.6271062568455141;75.75999999999999;59.74577541850999;4.12710625684551;2.4999999999999956;37.8026865295854;0.5620820375432679;1.3770374004210124;75.75999999999999;59.74696444874661;4.0;2.6229625995789876
2021-11-06 10:00:00;597.9253484782292;597.9253484782292;0.0;597.1798760310052;9.196003355650314;1.6271062568455141;75.15999999999997;59.69831743309186;4.12710625684551;2.4999999999999956;30.621369020119968;0.4717821297533088;1.4098906348045985;75.15999999999997;59.70625199250355;4.0;2.5901093651954015
2021-11-06 11:00:00;712.5118774159926;712.5118774159926;0.0;706.2089986281314;11.265268989419932;1.6271062568455141;74.68;59.75403597452646;4.12710625684551;2.4999999999999956;36.39594152280077;0.580576931000085;1.3696576652690546;74.68;59.75398434236041;4.0;2.6303423347309454
2021-11-06 12:00:00;591.5938464511312;591.5938464511312;0.0;591.0226903480739;9.474335086836193;1.6271062568455141;74.56;59.7072755725485;4.12710625684551;2.4999999999999956;30.306773588747404;0.4860220753351346;1.4052254553325851;74.56;59.71314665792579;4.0;2.594774544667415
2021-11-06 13:00:00;235.8958381824192;235.8958381824192;0.0;252.28033787837694;3.870247662330652;1.6271062568455141;74.80000000000001;59.279869932218446;4.12710625684551;2.4999999999999956;12.340008953657525;0.19065679408251912;1.4807689859296773;74.80000000000001;59.38960047001103;4.0;2.5192310140703227
2021-11-06 14:00:00;199.82351584412072;199.82351584412072;0.0;217.96774707657374;3.2522763012383984;1.6271062568455141;75.10000000000002;59.142843279484566;4.12710625684551;2.4999999999999956;10.50451259003631;0.15829360550407237;1.4855757941298418;75.10000000000002;59.29977599073152;4.0;2.5144242058701582
2021-11-06 15:00:00;265.79643966500544;265.79643966500544;0.0;280.92424772856623;4.130236875657153;1.6271062568455141;75.51999999999998;59.32559574103931;4.12710625684551;2.4999999999999956;13.855886996548088;0.20485716814313182;1.4787252494045107;75.51999999999998;59.41599571561568;4.0;2.5212747505954893
2021-11-06 16:00:00;310.24381739606685;310.24381739606685;0.0;323.3754366133732;4.638070978416562;1.6271062568455141;76.0;59.39953141448075;4.12710625684551;2.4999999999999956;16.10099841480915;0.23194065295758587;1.4737320230217703;76.0;59.471758821658284;4.0;2.5262679769782297
2021-11-06 17:00:00;278.9590669665683;278.9590669665683;0.0;293.64659515019633;4.1182892391335955;1.6271062568455141;76.30000000000001;59.32308266166103;4.12710625684551;2.4999999999999956;14.50776735989146;0.20471355488197404;1.4780630220787878;76.30000000000001;59.42651877998412;4.0;2.521936977921212
2021-11-06 18:00:00;357.8779808248091;357.8779808248091;0.0;368.7996957503134;5.254811007792275;1.6271062568455141;76.18;59.469703237868885;4.12710625684551;2.4999999999999956;18.496657637980366;0.2645758400003615;1.466131063673127;76.18;59.53461732153994;4.0;2.533868936326873
2021-11-06 19:00:00;245.3254006652732;245.3254006652732;0.0;261.6458080700862;3.6238745041002116;1.6271062568455141;76.42000000000002;59.22938788068325;4.12710625684551;2.4999999999999956;12.784751020292825;0.178715856396151;1.481193329421608;76.42000000000002;59.387441168636485;4.0;2.518806670578392
2021-11-06 20:00:00;367.2294298975687;367.2294298975687;0.0;377.81498434529493;5.232199882652756;1.5868944945344965;76.65999999999997;59.46724156737804;4.0868944945344925;2.499999999999996;18.962559075933026;0.26366725869599195;1.465934117913394;76.65999999999997;59.53654280471369;4.0;2.534065882086606
2021-11-06 21:00:00;344.3314462564357;344.3314462564357;0.0;356.0070788595317;4.902996762739208;1.5868944945344965;76.72000000000003;59.43188126232934;4.0868944945344925;2.499999999999996;17.816008747930834;0.24633954569523633;1.4705620712481768;76.72000000000003;59.50024410261199;4.0;2.529437928751823
2021-11-06 22:00:00;495.7813524789524;495.7813524789524;0.0;500.27381005626233;6.859467990242366;1.5868944945344965;76.96000000000004;59.59526966120461;4.0868944945344925;2.499999999999996;25.47838932518201;0.3496697495930139;1.4487910552516943;76.96000000000004;59.61139269346859;4.0;2.5512089447483057
2021-11-06 23:00:00;472.8788778780271;472.8788778780271;0.0;478.4638759133892;6.553243826885401;1.5868944945344965;76.96000000000004;59.5762472410687;4.0868944945344925;2.499999999999996;24.323588281504968;0.33351685776131496;1.4529112541818616;76.96000000000004;59.59556876228402;4.0;2.5470887458181384
2021-11-07 00:00:00;1322.4457918955898;1322.4457918955898;0.0;1287.5530988038895;17.479526692691085;1.5868944945344965;77.38;59.841752711636104;4.0868944945344925;2.499999999999996;67.08258064824602;0.9101685597312468;1.2095155032545502;77.38;59.83155488978508;4.0;2.79048449674545
2021-11-07 01:00:00;1734.199677538223;1734.199677538223;0.0;1679.6341201027542;23.009647287855195;2.321659919945053;77.25999999999999;59.8797733178713;4.8216599199450485;2.4999999999999956;87.78058202238427;1.201854883056645;1.0063743753001893;77.25999999999999;59.87009804810759;4.0;2.9936256246998107
2021-11-07 02:00:00;472.8523759656698;472.8523759656698;0.0;478.5606796696251;6.330695366321041;1.2855908323035963;77.56;59.561500249857374;3.785590832303591;2.4999999999999947;24.3249487732642;0.32210301247784073;1.4562685528404544;77.56;59.5792477391895;4.0;2.5437314471595456
2021-11-07 03:00:00;587.8781373255301;587.8781373255301;0.0;588.1545065034317;7.685571860941507;1.2855908323035963;77.86000000000001;59.639262519891815;3.785590832303591;2.4999999999999947;30.122818184758486;0.39373097063117857;1.4376930653894355;77.86000000000001;59.644263614563386;4.0;2.5623069346105645
2021-11-07 04:00:00;287.9329032609736;287.9329032609736;0.0;302.40541444822134;3.98271950757175;1.2855908323035963;77.38;59.30157669716556;3.785590832303591;2.4999999999999947;14.98105787226634;0.19816878503929453;1.4807417459411383;77.38;59.38060347390979;4.0;2.5192582540588617
2021-11-07 05:00:00;817.5346626207543;817.5346626207543;0.0;806.6820739558492;11.16126712075019;1.2855908323035963;76.96000000000004;59.751634821766686;3.785590832303591;2.4999999999999947;41.66673009142285;0.5765992192583408;1.3697744134995031;76.96000000000004;59.75454829209116;4.0;2.630225586500497
